Sem. Cat.,EN,NT,Audio,Speaker,Source,Ques. / Notes,Sub Sem. Cat.,original spelling,Entry #,Page #,CR,see,Literal Meaning,Speaker 1,Speaker 2
"trees, plants, berries",bushes (thick),hudetsʼáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tlʼo tlʼaat léʼ,1349,100,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",carrot-like root,ttha,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,łetyáʼ,1350,100,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",catkins,gúnʼ kʼálatro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,trotyáʼ,1351,100,CR229,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",cotton-like fireweed,gúnʼ kʼálatro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tso yíntʼróʼ,1352,100,CR229,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",fireweed,tsʼekʼan gúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tlʼo,1353,100,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",fox tail,tlʼo tlʼaat léʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,sráʼ,1354,100,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries","fungus (""ear-like"" growth on tree)",łetyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fungus,tsʼágóʼ,1355,101,CR230,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries","fungus (""ear-like"" growth on tree)",trotyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fungus,intʼen,1356,101,CR230,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries","fungus (""jelly-like"" growth on wood)",tso yíntʼróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fungus,udzi júʼ,1357,101,CR230,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",grass,tlʼo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,ejúʼ,1358,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",knot on tree,sráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,wood,tthi tʼók,1359,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",Labrador tea,tsʼágóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,nínmbáyʼ,1360,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",leaf,intʼen,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tádlaat,1361,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",lichen (cariboo feed),udzi júʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,lichen,tetlok,1362,101,CR231,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",lichen (cariboo feed),ejúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,lichen,nínmbáyʼ detʼaw,1363,101,CR231,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",lichen (?) (acid-like stain on rock),tthi tʼók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,lichen,níngay,1364,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",moss,nínmbáyʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,moss,,1365,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",lake moss,tádlaat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,moss,kachéchʼák,1366,101,CR232,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",lake moss,tetlok,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,moss,dlák ndíʼ,1367,101,CR232,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",red moss,nínmbáyʼ detʼaw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,moss,sra tsók,1368,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",white moss,níngay,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,moss,chen ghróʼ,1369,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",mushroom,,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,dlák nínʼ,nan tʼyók,1370,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",grey-top mushroom,kachéchʼák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mushroom,tsʼegúnʼ,1371,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",orange-top mushroom,dlák ndíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mushroom,tlin tsin daw,1372,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",poque plant,sra tsók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mushroom,nunchan,1373,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",puffball,chen ghróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mushroom,khro,1374,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",largest puffballs,nan tʼyók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mushroom,khro,1375,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",rhubarb,tsʼegúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,katʼaak,1376,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",strawberry blite,tlin tsin daw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,kadatʼaak,1377,101,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",stump,nunchan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,wood,gun,1378,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",thorn,khro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,guan,1379,102,CR233,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",thornbush,khro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,intsʼyan,1380,102,CR233,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",water lily,katʼaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,dan nekhrúnʼ tlʼóʼ,1381,102,CR234,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",water lily,kadatʼaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,dechan,1382,102,CR234,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",weed (any),gun,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,dechan,1383,102,CR235,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",weed (any),guan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tádóʼ,1384,102,CR235,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",wild celery,intsʼyan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tso,1385,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",wild onion,dan nekhrúnʼ tlʼóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,plant,tso nédóʼ,1386,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",wood,dechan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,wood,neshúnʼ khen,1387,102,CR236,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",stick,dechan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,wood,nakadáyʼ,1388,102,CR236,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",driftwood,tádóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,wod,tantsánʼ,1389,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",firewood,tso,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,wod,ják,1390,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",twisted-grain wood,tso nédóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),provide more explanation in entry?,wood,jak tthíʼ,1391,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidentified plants,neshúnʼ khen,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ják denínzínʼ,1392,102,CR237,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidentified plants,nakadáyʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ják dalon,1393,102,CR237,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidentified plants,tantsánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dentʼróʼ,1394,102,CR237,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",berry,ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,dentʼróʼ,1395,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",berry seed,jak tthíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tsʼa ják,1396,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",ripe berry,ják denínzínʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,nénindhe,1397,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unripe berry,ják dalon,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,néndhe,1398,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",blackberries,dentʼróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,ják denintlʼrun,1399,102,CR238,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",mossberries,dentʼróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,di cho ják,1400,102,CR238,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",blackberries (?),tsʼa ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),the ? Is in the original entry,berry,nánmbéʼ,1401,102,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",blueberries,nénindhe,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,nantlat,1402,102,CR239,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",blueberries,néndhe,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tsʼónkʼe ják,1403,102,CR239,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",blueberries,ják denintlʼrun,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tséntthya,1404,102,CR239,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",blue grouse berries,di cho ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,gókhyóʼ,1405,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",bunchberries (?) ,nánmbéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),the ? Is in the original entry,berry,intlʼát,1406,103,CR240,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",bunchberries (?) ,nantlat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),the ? Is in the original entry,berry,nintlʼát,1407,103,CR240,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",camprobber berries,tsʼónkʼe ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tlin ják,1408,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",cranberries (high-bush),tséntthya,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tsʼekʼi ják,1409,103,CR241,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",cranberries (high-bush),gókhyóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,dechʼok ják,1410,103,CR241,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",cranberries (low-bush),intlʼát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tʼanchʼok,1411,103,CR242,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",cranberries (low-bush),nintlʼát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,ninchúnʼ,1412,103,CR242,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",currants,tlin ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,dan ják,1413,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",juniper berries,tsʼekʼi ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),I added ʼberriesʼ,berry,ninghro,1414,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",raspberries,dechʼok ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,ják nelon,1415,103,CR243,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",raspberries,tʼanchʼok,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,hutsía ják,1416,103,CR243,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",rosehips,ninchúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,hutsíʼ ják,1417,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",silverberries,dan ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,datlʼaw ják,1418,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",soapberries,ninghro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,nuntʼína ják,1419,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",stoneberries,ják nelon,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,tsʼankʼan,1420,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",strawberries,hutsía ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,khro ják,1421,103,CR244,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",strawberries,hutsíʼ ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,berry,duhulíʼ,1422,103,CR244,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidenfied berries,datlʼaw ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify with Speaker?,berry,hudétsʼíʼ,1423,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidenfied berries,nuntʼína ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify with Speaker?,berry,dechan tʼa,1424,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidenfied berries,tsʼankʼan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify with Speaker?,berry,dechan detʼa,1425,103,,,,Tommy McGinty,Johnson Edwards
"trees, plants, berries",unidenfied berries,khro ják,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify with Speaker?,berry,dechan tʼa,1426,103,,,,Tommy McGinty,Johnson Edwards
miscellaneous,bad luck,duhulíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dechan detʼa,1427,104,,,,Tommy McGinty,Johnson Edwards
miscellaneous,bad thing,hudétsʼíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,nełezrúʼ,1428,104,,,,Tommy McGinty,Johnson Edwards
miscellaneous,boards,dechan tʼa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dełezrúʼ,1429,104,CR245,,,Tommy McGinty,Johnson Edwards
miscellaneous,boards,dechan detʼa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łohogrónʼ,1430,104,CR245,,,Tommy McGinty,Johnson Edwards
miscellaneous,lumber,dechan tʼa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łohogrónʼ,1431,104,CR245,,,Tommy McGinty,Johnson Edwards
miscellaneous,lumber,dechan detʼa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kya,1432,104,CR245,,,Tommy McGinty,Johnson Edwards
miscellaneous,bridge,nełezrúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kyaw,1433,104,CR246,,,Tommy McGinty,Johnson Edwards
miscellaneous,bridge,dełezrúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsʼekondra,1434,104,CR246,,,Tommy McGinty,Johnson Edwards
miscellaneous,clean place,łohogrónʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsʼekondra,1435,104,CR247,,,Tommy McGinty,Johnson Edwards
miscellaneous,pure,łohogrónʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify context?,,tling yáʼ,1436,104,CR247,,,Tommy McGinty,Johnson Edwards
miscellaneous,credit,kya,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify which sense of ʼcreditʼ they mean,,hutsʼeneshi yétyaak,1437,104,CR248,,,Tommy McGinty,Johnson Edwards
miscellaneous,credit,kyaw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify which sense of ʼcreditʼ they mean,,hutsʼeneshi yétyaak,1438,104,CR248,,,Tommy McGinty,Johnson Edwards
miscellaneous,devil,tsʼekondra,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok dákáʼ,1439,104,CR249,,,Tommy McGinty,Johnson Edwards
miscellaneous,demon,tsʼekondra,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,nuhuzhi,1440,104,CR249,,,Tommy McGinty,Johnson Edwards
miscellaneous,dogpack,tling yáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,nuhuzhi,1441,104,,,,Tommy McGinty,Johnson Edwards
miscellaneous,farm,hutsʼeneshi yétyaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,nahuzhi,1442,104,CR250,,,Tommy McGinty,Johnson Edwards
miscellaneous,garden,hutsʼeneshi yétyaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,nahuzhi,1443,104,CR250,,,Tommy McGinty,Johnson Edwards
miscellaneous,fish rack,łyok dákáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsan,1444,104,,,,Tommy McGinty,Johnson Edwards
miscellaneous,fun,nuhuzhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsan,1445,104,CR251,,,Tommy McGinty,Johnson Edwards
miscellaneous,good times,nuhuzhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsan tʼetsʼetlʼáyʼ,1446,104,CR251,,,Tommy McGinty,Johnson Edwards
miscellaneous,fun,nahuzhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,utʼóhodintʼi,1447,104,CR251,,,Tommy McGinty,Johnson Edwards
miscellaneous,good times,nahuzhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ukeʼin,1448,104,CR251,,,Tommy McGinty,Johnson Edwards
